Time,P (deg/s),Q (deg/s),R (deg/s),Pitch deflection (deg),Roll deflection (deg),Yaw deflection ,P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} ( ft-lbs),N_{Aero} (ft-lbs),L_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),Temperature (R),P_{Ambient} (psf),Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Alpha (deg),Beta (deg),X_{ECI} (ft),Earth Position Angle (deg),Distance AGL (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/delta-lon-rad,guidance/heading-to-waypoint-rad,guidance/wp-distance-a,guidance/wp-distance,guidance/heading-to-waypoint-positive,guidance/wp-heading-rad,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/x1,guidance/y1,guidance/x2,guidance/y2,guidance/angle-to-heading-rad,guidance/x1y2,guidance/x2y1,guidance/angle-to-heading-sense,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/elevator-actuator,Nose Gear WOW,Nose Gear stroke (ft),Nose Gear stroke velocity (ft/sec),Nose Gear compress force (lbs),Nose Gear wheel side force (lbs),Nose Gear wheel roll force (lbs),Nose Gear body X force (lbs),Nose Gear body Y force (lbs),Nose Gear wheel velocity vec X (ft/sec),Nose Gear wheel velocity vec Y (ft/sec),Nose Gear wheel rolling velocity (ft/sec),Nose Gear wheel side velocity (ft/sec),Nose Gear wheel slip (deg),Left Main Gear WOW,Left Main Gear stroke (ft),Left Main Gear stroke velocity (ft/sec),Left Main Gear compress force (lbs),Left Main Gear wheel side force (lbs),Left Main Gear wheel roll force (lbs),Left Main Gear body X force (lbs),Left Main Gear body Y force (lbs),Left Main Gear wheel velocity vec X (ft/sec),Left Main Gear wheel velocity vec Y (ft/sec),Left Main Gear wheel rolling velocity (ft/sec),Left Main Gear wheel side velocity (ft/sec),Left Main Gear wheel slip (deg),Right Main Gear WOW,Right Main Gear stroke (ft),Right Main Gear stroke velocity (ft/sec),Right Main Gear compress force (lbs),Right Main Gear wheel side force (lbs),Right Main Gear wheel roll force (lbs),Right Main Gear body X force (lbs),Right Main Gear body Y force (lbs),Right Main Gear wheel velocity vec X (ft/sec),Right Main Gear wheel velocity vec Y (ft/sec),Right Main Gear wheel rolling velocity (ft/sec),Right Main Gear wheel side velocity (ft/sec),Right Main Gear wheel slip (deg), Total Gear Force_X (lbs), Total Gear Force_Y (lbs), Total Gear Force_Z (lbs), Total Gear Moment_L (ft-lbs), Total Gear Moment_M (ft-lbs), Total Gear Moment_N (ft-lbs),IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),vrp-gc-latitude deg,vrp-longitude deg,vrp-radius-ft
0.49998,0.1637,6.9000,0.0002,1.9339,2.610225177,0.105294961,0.166704008,-6.899983738,-0.00306302,0.000198466,12734.8419,0.408676524,1079.002606,-0.09813963,0.012539992,-0.396519688,-0.09813963,0.012539992,-0.396519688,1074.594736,-97.43067455,0.199038637,-0.019974619,-0.356372189,0.199038637,-0.111500115,0.012181383,-0.392983256,-0.001199264,-0.000161913,0.087245766,72.74944207,-0.001199264,-0.000161913,0.087245766,71.56724384,1.944180115,-2113.858437,71.56604458,1.944018202,-2113.771191,-0.070707676,1.515982482,-0.004661762,-9.95E-05,57.64041534,-127.7492184,1.833991434,57.56960812,-126.2332359,1.829329671,518.6546001,2115.889136,4.326813951,4.326813951,-0.052696736,1.939076849,359.9968715,0,0,-1331222.857,0.002088954,4.326813951,6.2861307,0.999475265,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995662,0.002945393,0.063771741,0.997964511,1.50403588,0.997960182,0.000187833,1,1,0.523,0.000919732,0.027325233,0.348,0.024468977,0.061172443,0.063763804,-1,-0.000645213,360.023389,-360.023389,360,-0.023389361,-0.000408144,-9.48E-05,0.000824965,-4.32681395,-1.71398013,-0.205603454,-0.598586711,0.002,1,0.14005,0.151421,-327.7975452,0.879720905,18.30960471,11.09805567,0.301486461,-0.637327,-0.000264299,-0.637327,-0.000264299,-0.0131226,1,0.19895,-0.513619,-909.9956838,3.064663122,50.82888565,30.80897214,0.836771519,-0.614793,0.000290388,-0.614793,0.000290388,-0.0182108,1,0.19125,-0.489667,-876.0652077,2.952681009,48.93365876,29.66021604,0.805922135,-0.61569,0.000268387,-0.61569,0.000268387,-0.0182273,71.5672,1.94418,-2113.86,57.6404,-127.749,1.83399,-825,-1.5,1.29953,29.9155,-9.95E-05,45.00000051,-95.16383888,20925654.59
0.508313,0.1798,6.8782,0.0007,0.1835,5.711926876,-0.100530467,0.18282165,-6.878232664,-0.002182533,0.000169128,11755.96238,0.377263121,1079.002925,-0.095286532,0.012833306,-0.364805764,-0.095286532,0.012833306,-0.364805764,1074.597401,-97.40485455,0.179802373,-0.017368067,-0.331205253,0.179802373,-0.107212835,0.012512231,-0.361491791,-0.001021989,-0.000159537,0.080965698,79.2236805,-0.001021989,-0.000159537,0.080965698,69.22930106,1.887961868,-2107.335719,69.22827907,1.88780233,-2107.254753,-0.071899265,1.393619652,-0.004812356,-9.38E-05,50.43512176,-37.85542973,1.622958638,50.36312866,-36.46181008,1.618146283,518.6545889,2115.888895,4.329956666,4.329956666,-0.051331335,1.881579286,359.996922,0,0,-1331213.902,0.002123769,4.329956666,6.28613159,0.999475151,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.99999566,0.002946274,0.063771741,0.997964511,1.504035,0.997960179,0.000187889,1,1,0.523,0.000895901,0.026591044,0.348,0.023453432,0.05863358,0.061492814,-1,0.003821642,360.02344,-360.02344,360,-0.02343985,-0.000409025,-9.61E-05,0.000799829,-4.32995667,-1.73567557,-0.208205914,-0.569697705,0.002,1,0.14144,0.180691,-344.9377977,1.091437564,18.92045989,11.3318253,0.309030793,-0.632607,-0.00115894,-0.632607,-0.00115894,-0.092811,1,0.1948,-0.483426,-897.2479043,8.689105249,49.21543212,29.4759703,0.803667398,-0.610746,-0.000652487,-0.610746,-0.000652487,-0.100844,1,0.1873,-0.457115,-865.1500168,2.957032973,47.45481346,28.42150545,0.775263676,-0.611745,-0.000676029,-0.611745,-0.000676029,-0.10084,69.2293,1.88796,-2107.34,50.4351,-37.8554,1.62296,-825,-1.5,1.29953,29.9155,-9.38E-05,45.00000051,-95.16383888,20925654.6
0.516646,0.1813,6.8306,0.0002,1.3446,8.668533236,0.049335306,0.184353563,-6.830635102,-0.003017203,0.000141807,10764.64651,0.345450614,1079.004456,-0.092398054,0.0143369,-0.332555529,-0.092398054,0.0143369,-0.332555529,1074.601305,-97.3787698,0.160174154,-0.013522649,-0.305773618,0.160174154,-0.102937454,0.014053093,-0.329457916,-0.000856902,-0.000151278,0.074228812,86.62462355,-0.000856902,-0.000151278,0.074228812,67.01143788,1.829859611,-2103.958415,67.01058097,1.829708333,-2103.884186,-0.066479977,1.266009276,-0.004381137,-8.82E-05,45.54989665,47.55214416,1.492129254,45.48332844,48.81815343,1.487748117,518.6545787,2115.888675,4.332834598,4.332834598,-0.049831465,1.824262981,359.9969782,0,0,-1331204.948,0.002158585,4.332834598,6.28613257,0.999475047,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995657,0.002947256,0.063771741,0.997964511,1.50403402,0.997960177,0.000187952,1,1,0.523,0.000869723,0.02577755,0.348,0.022613151,0.056532878,0.059193123,-1,0.009918414,360.023496,-360.023496,360,-0.023496106,-0.000410007,-9.74E-05,0.000772348,-4.3328346,-1.75721596,-0.210789778,-0.540247693,0.002,1,0.14308,0.208461,-361.7708681,0.731245718,19.48150421,11.5225421,0.314641265,-0.625805,0.000166515,-0.625805,0.000166515,0.0305662,1,0.19091,-0.451219,-886.5158269,2.856863436,47.73899783,28.23564227,0.770847717,-0.604815,0.000738943,-0.604815,0.000738943,0.0305074,1,0.18362,-0.42469,-855.6717195,2.958522137,46.07803846,27.25325351,0.744370629,-0.60566,0.000715894,-0.60566,0.000715894,0.0304904,67.0114,1.82986,-2103.96,45.5499,47.5521,1.49213,-825,-1.5,1.29953,29.9155,-8.82E-05,45.0000005,-95.16383888,20925654.6
0.524979,0.1925,6.7584,0.0003,0.5802,11.46119655,0.025306328,0.195561265,-6.758400139,-0.002603065,0.00011678,9768.665157,0.313488379,1079.00463,-0.089454118,0.014484928,-0.300105168,-0.089454118,0.014484928,-0.300105168,1074.60387,-97.35241951,0.140395264,-0.011015755,-0.280076395,0.140395264,-0.098666763,0.014236958,-0.29721565,-0.000705673,-0.000143943,0.06717944,95.19904102,-0.000705673,-0.000143943,0.06717944,64.90367619,1.773900426,-2103.45411,64.90297052,1.773756483,-2103.38693,-0.06418695,1.135612889,-0.004256542,-8.27E-05,38.60912925,128.004286,1.299263599,38.54485959,129.1398989,1.295007057,518.6545694,2115.888476,4.335444618,4.335444618,-0.048319138,1.767343299,359.9970257,0,0,-1331195.993,0.002193401,4.335444618,6.2861334,0.999474953,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995654,0.002948084,0.063771741,0.997964511,1.50403319,0.997960174,0.000188004,1,1,0.523,0.000843328,0.024983088,0.348,0.021623028,0.054057571,0.056900306,-1,0.011681744,360.023544,-360.023544,360,-0.023543579,-0.000410835,-9.87E-05,0.000744652,-4.33544462,-1.77860036,-0.213354933,-0.510570584,0.002,1,0.14495,0.234515,-378.1647735,1.161577569,19.98827004,11.66864206,0.318917755,-0.617,-0.000522791,-0.617,-0.000522791,-0.0320329,1,0.18728,-0.419108,-877.2076935,4.072477868,46.36544573,27.06686961,0.739600065,-0.59685,2.62E-05,-0.59685,2.62E-05,-0.0321851,1,0.18022,-0.39094,-848.0816426,2.959272788,44.8259673,26.16816452,0.715382606,-0.597721,2.47E-06,-0.597721,2.47E-06,-0.0322009,64.9037,1.7739,-2103.45,38.6091,128.004,1.29926,-825,-1.5,1.29953,29.9155,-8.27E-05,45.0000005,-95.16383888,20925654.6
0.533312,0.1974,6.6629,0.0005,1.1457,14.07561482,0.09136573,0.200399009,-6.662893908,-0.002389195,9.44E-05,8780.563986,0.281779023,1079.005433,-0.08643795,0.015262201,-0.267759153,-0.08643795,0.015262201,-0.267759153,1074.607055,-97.32619307,0.120687061,-0.007889611,-0.254503056,0.120687061,-0.094393922,0.015048711,-0.265071202,-0.000570138,-0.000131828,0.059990676,105.2213785,-0.000570138,-0.000131828,0.059990676,62.89602196,1.71663708,-2105.522912,62.89545182,1.716505252,-2105.462922,-0.059201143,1.005358252,-0.003938631,-7.72E-05,32.52283722,203.0758306,1.137087914,32.46355886,204.0811889,1.133149283,518.654561,2115.888297,4.337786254,4.337786254,-0.046713396,1.711025553,359.9970746,0,0,-1331187.038,0.002228217,4.337786254,6.28613425,0.999474868,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995652,0.002948938,0.063771741,0.997964511,1.50403234,0.997960172,0.000188059,1,1,0.523,0.000815303,0.024122758,0.348,0.020678215,0.051695538,0.05453346,-1,0.016409123,360.023592,-360.023592,360,-0.023592479,-0.000411689,-1.00E-04,0.000715326,-4.33778625,-1.79982786,-0.21590127,-0.480972472,0.002,1,0.14704,0.258653,-393.9903933,0.810052872,20.4371259,11.76933437,0.3212222,-0.606286,-9.96E-05,-0.606286,-9.96E-05,0.0092314,1,0.18392,-0.386248,-869.58252,1.775443117,45.10688321,25.97606142,0.708800575,-0.587038,0.000424513,-0.587038,0.000424513,0.00912652,1,0.17709,-0.357374,-841.9499992,1.717670326,43.67353231,25.15062617,0.686614306,-0.587901,0.000400993,-0.587901,0.000400993,0.00911157,62.896,1.71664,-2105.52,32.5228,203.076,1.13709,-825,-1.5,1.29953,29.9155,-7.72E-05,45.0000005,-95.16383887,20925654.6
0.541645,0.2069,6.5456,0.0012,0.0782,16.49950652,-0.034202073,0.209949099,-6.545601728,-0.001624897,7.46E-05,7807.470928,0.250551291,1079.0055,-0.083336277,0.015304069,-0.235789737,-0.083336277,0.015304069,-0.235789737,1074.609482,-97.30015444,0.101245428,-0.005520783,-0.229117511,0.101245428,-0.090113037,0.015123123,-0.233295695,-0.000450772,-0.000120349,0.052796864,117.1253806,-0.000450772,-0.000120349,0.052796864,60.98035387,1.659589814,-2109.897289,60.9799031,1.659469466,-2109.844493,-0.055260783,0.877379946,-0.003717209,-7.18E-05,25.29457783,272.4698462,0.945382775,25.23924527,273.3472261,0.941665566,518.6545537,2115.888138,4.339861501,4.339861501,-0.045067379,1.655503661,359.9971231,0,0,-1331178.084,0.002263033,4.339861501,6.2861351,0.999474794,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995649,0.002949784,0.063771741,0.997964511,1.50403149,0.997960169,0.000188113,1,1,0.523,0.000786574,0.02325247,0.348,0.019641198,0.049102995,0.05210165,-1,0.019279612,360.023641,-360.023641,360,-0.023640949,-0.000412535,-0.000101274,0.0006853,-4.3398615,-1.82089753,-0.218428679,-0.451724374,0.002,1,0.14932,0.280733,-409.1469984,0.833402169,20.82650862,11.82527187,0.321825294,-0.593772,-0.000736315,-0.593772,-0.000736315,-0.0517302,1,0.18084,-0.353733,-863.31817,4.635186522,43.94462588,24.95162027,0.678892693,-0.57542,-0.000276564,-0.57542,-0.000276564,-0.0555285,1,0.17425,-0.323461,-837.432121,1.714414326,42.62697409,24.20346173,0.658871828,-0.576354,-0.000300353,-0.576354,-0.000300353,-0.0555367,60.9804,1.65959,-2109.9,25.2946,272.47,0.945383,-825,-1.5,1.29953,29.9155,-7.18E-05,45.0000005,-95.16383887,20925654.6
0.549978,0.2076,6.4081,0.0010,0.5971,18.72471841,0.029616503,0.210603431,-6.408111253,-0.00190701,5.76E-05,6860.778974,0.220170798,1079.006274,-0.080138728,0.016054197,-0.204438811,-0.080138728,0.016054197,-0.204438811,1074.612574,-97.27460083,0.082246033,-0.002486673,-0.204217009,0.082246033,-0.085818687,0.015903774,-0.202132143,-0.000348084,-0.000106942,0.045751164,131.4370143,-0.000348084,-0.000106942,0.045751164,59.14907861,1.600884939,-2116.299203,59.14873053,1.600777997,-2116.253452,-0.048756188,0.754106273,-0.003264366,-6.64E-05,19.48674828,335.9424752,0.798766315,19.43792572,336.6965814,0.79550195,518.6545472,2115.887999,4.341674447,4.341674447,-0.043341691,1.600959168,359.9971755,0,0,-1331169.129,0.002297849,4.341674447,6.28613601,0.999474728,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995647,0.002950699,0.063771741,0.997964511,1.50403058,0.997960166,0.000188171,1,1,0.523,0.000756455,0.022332214,0.348,0.018709475,0.046773687,0.049652714,-1,0.023622341,360.023693,-360.023693,360,-0.023693425,-0.00041345,-0.00010257,0.000653885,-4.34167445,-1.84180848,-0.220937052,-0.423069195,0.002,1,0.15179,0.300635,-423.5412373,0.522135956,21.15567824,11.83776835,0.320390835,-0.579577,-4.98E-05,-0.579577,-4.98E-05,0.0165835,1,0.17802,-0.320835,-858.6261025,1.329596821,42.88773256,23.99795291,0.649342037,-0.56222,0.000419049,-0.56222,0.000419049,0.016498,1,0.17168,-0.290471,-834.1318629,1.708615167,41.66426359,23.31335735,0.631152068,-0.563069,0.000396098,-0.563069,0.000396098,0.016485,59.1491,1.60088,-2116.3,19.4867,335.942,0.798766,-825,-1.5,1.29953,29.9155,-6.64E-05,45.0000005,-95.16383887,20925654.61
0.558311,0.2125,6.2521,0.0012,0.1163,20.7449318,0.016432324,0.215581931,-6.252078087,-0.001657387,4.33E-05,5945.928751,0.190812141,1079.006288,-0.0768378,0.016045574,-0.173918847,-0.0768378,0.016045574,-0.173918847,1074.614857,-97.24954582,0.063841544,-0.000261933,-0.179815077,0.063841544,-0.081506297,0.015923212,-0.171791875,-0.000261444,-9.43E-05,0.038958803,149.0141537,-0.000261444,-9.43E-05,0.038958803,57.39634799,1.542892951,-2124.483681,57.39608655,1.542798642,-2124.444722,-0.04331855,0.637063067,-0.002908687,-6.10E-05,12.74503154,393.3617363,0.630004074,12.70165197,393.9987993,0.627095386,518.6545417,2115.88788,4.343231093,4.343231093,-0.041610709,1.547560381,359.9972232,0,0,-1331160.174,0.002332665,4.343231093,6.28613684,0.999474672,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995644,0.002951531,0.063771741,0.997964511,1.50402975,0.997960164,0.000188224,1,1,0.523,0.000726244,0.021424766,0.348,0.017715088,0.044287721,0.04722807,-1,0.025321373,360.023741,-360.023741,360,-0.023741076,-0.000414282,-0.000103864,0.00062238,-4.34323109,-1.86255989,-0.223426291,-0.395218166,0.002,1,0.15442,0.318292,-437.1053952,0.716310472,21.42551737,11.80919614,0.317445997,-0.563828,-0.000417612,-0.563828,-0.000417612,-0.0203747,1,0.17547,-0.288749,-855.1367646,1.610242297,41.91586504,23.10285126,0.620868371,-0.547439,2.16E-05,-0.547439,2.16E-05,-0.0205078,1,0.16939,-0.257658,-832.2415208,1.701452354,40.79361888,22.48430059,0.604578584,-0.54828,-9.87E-07,-0.54828,-9.87E-07,-0.0205196,57.3963,1.54289,-2124.48,12.745,393.362,0.630004,-825,-1.5,1.29953,29.9155,-6.10E-05,45.0000005,-95.16383887,20925654.61
0.566644,0.2135,6.0792,0.0014,0.1812,22.55699016,0.01914293,0.216553678,-6.079210481,-0.001517698,3.15E-05,5074.002726,0.162830971,1079.00659,-0.073428306,0.016326564,-0.144414862,-0.073428306,0.016326564,-0.144414862,1074.617363,-97.22521164,0.046166257,0.002186007,-0.156133992,0.046166257,-0.077171724,0.016229824,-0.142460672,-0.000190389,-8.05E-05,0.03254759,170.9534371,-0.000190389,-8.05E-05,0.03254759,55.71685178,1.483928058,-2134.199244,55.71666139,1.483847513,-2134.166696,-0.037161489,0.528148022,-0.00249984,-5.57E-05,6.601710518,444.638366,0.481509836,6.564493305,445.166514,0.479009996,518.654537,2115.88778,4.34453908,4.34453908,-0.039838276,1.495461818,359.9972704,0,0,-1331151.219,0.002367481,4.34453908,6.28613767,0.999474625,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995642,0.002952355,0.063771741,0.997964511,1.50402892,0.997960162,0.000188277,1,1,0.523,0.000695309,0.02048804,0.348,0.016761357,0.041903392,0.044797248,-1,0.028344059,360.023788,-360.023788,360,-0.023788272,-0.000415105,-0.000105157,0.000590152,-4.34453908,-1.88315098,-0.225896303,-0.368356975,0.002,1,0.1572,0.33365,-449.7779998,0.448135682,21.63741964,11.74230125,0.312735622,-0.546659,-0.000191314,-0.546659,-0.000191314,0.0032743,1,0.17319,-0.257078,-852.9361683,0.903089869,41.0318833,22.26728306,0.592885214,-0.531247,0.000218096,-0.531247,0.000218096,0.00316835,1,0.16736,-0.225846,-831.4850756,0.9309464,39.99994356,21.70726747,0.578307222,-0.532063,0.000196395,-0.532063,0.000196395,0.00315746,55.7169,1.48393,-2134.2,6.60171,444.638,0.48151,-825,-1.5,1.29953,29.9155,-5.57E-05,45.0000005,-95.16383887,20925654.61
0.574977,0.2150,5.8912,0.0015,0.0745,24.15949662,0.012574427,0.218066387,-5.891242993,-0.001355501,2.21E-05,4253.046735,0.13648549,1079.006581,-0.069907303,0.016298138,-0.116084576,-0.069907303,0.016298138,-0.116084576,1074.619486,-97.20165275,0.029333825,0.004250616,-0.13322818,0.029333825,-0.072811536,0.016224438,-0.11429583,-0.000133764,-6.77E-05,0.026611849,198.9456141,-0.000133764,-6.77E-05,0.026611849,54.10656084,1.424926552,-2145.217571,54.10642707,1.424858849,-2145.190959,-0.031396447,0.428643241,-0.00211606,-5.05E-05,0.279781404,489.7649018,0.332375178,0.248334449,490.1935451,0.330259118,518.6545332,2115.887699,4.345607501,4.345607501,-0.038057802,1.444803761,359.9973162,0,0,-1331142.265,0.002402297,4.345607501,6.28613847,0.999474586,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995639,0.002953154,0.063771741,0.997964511,1.50402812,0.997960159,0.000188328,1,1,0.523,0.000664234,0.019554102,0.348,0.015800972,0.039502431,0.042388883,-1,0.030184109,360.023834,-360.023834,360,-0.023834059,-0.000415904,-0.000106447,0.000557787,-4.3456075,-1.90358106,-0.228347005,-0.342642835,0.002,1,0.16009,0.346697,-461.5161489,0.453951533,21.79378656,11.64042904,0.306555602,-0.528208,-0.000314245,-0.528208,-0.000314245,-0.010233,1,0.17116,-0.226335,-851.8383441,0.502592454,40.22542058,21.48497288,0.565651101,-0.513763,6.49E-05,-0.513763,6.49E-05,-0.0103622,1,0.1656,-0.194882,-831.8630777,0.919442518,39.28215066,20.98115891,0.55271985,-0.514558,4.40E-05,-0.514558,4.40E-05,-0.010372,54.1066,1.42493,-2145.22,0.279781,489.765,0.332375,-825,-1.5,1.29953,29.9155,-5.05E-05,45.0000005,-95.16383887,20925654.61
0.58331,0.2144,5.6899,0.0016,0.1524,25.55347336,-0.003358382,0.217447705,-5.689921816,-0.001248124,1.50E-05,3496.441192,0.112205092,1079.006609,-0.066273661,0.016308342,-0.08906078,-0.066273661,0.016308342,-0.08906078,1074.621564,-97.17899208,0.013440417,0.006270267,-0.111220599,0.013440417,-0.068422787,0.01625512,-0.087430407,-9.04E-05,-5.53E-05,0.021261623,235.1813962,-9.04E-05,-5.53E-05,0.021261623,52.56218139,1.365452011,-2157.317045,52.56209099,1.365396687,-2157.295784,-0.025754295,0.340070964,-0.00173826,-4.54E-05,-5.702282959,528.7821957,0.195753484,-5.728082648,529.1222667,0.194015224,518.6545302,2115.887634,4.34644663,4.34644663,-0.036264772,1.395712036,359.9973607,0,0,-1331133.31,0.002437112,4.34644663,6.28613924,0.999474556,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995637,0.002953931,0.063771741,0.997964511,1.50402735,0.997960157,0.000188377,1,1,0.523,0.00063294,0.018612644,0.348,0.014870269,0.037175673,0.040006697,-1,0.032195899,360.023879,-360.023879,360,-0.023878622,-0.000416682,-0.000107735,0.000525204,-4.34644663,-1.92384951,-0.230778322,-0.318208729,0.002,1,0.16309,0.357435,-472.2866088,0.209278436,21.89748053,11.50717306,0.29892985,-0.508615,-0.000236487,-0.508615,-0.000236487,-0.00207327,1,0.16939,-0.196483,-851.8098404,0.288833549,39.49378369,20.75396345,0.538975385,-0.495126,0.000112914,-0.495126,0.000112914,-0.00218179,1,0.16409,-0.165122,-833.2205959,0.2818734,38.63190166,20.30104488,0.527546776,-0.495892,9.31E-05,-0.495892,9.31E-05,-0.00219063,52.5622,1.36545,-2157.32,-5.70228,528.782,0.195753,-825,-1.5,1.29953,29.9155,-4.54E-05,45.00000049,-95.16383887,20925654.61
0.591643,0.2132,5.4770,0.0016,0.3090,26.7415042,0.01405368,0.216180005,-5.476984632,-0.001273605,9.74E-06,2821.295376,0.090538835,1079.006484,-0.06252787,0.016166816,-0.063452188,-0.06252787,0.016166816,-0.063452188,1074.623401,-97.15728736,-0.001435456,0.008048629,-0.090168951,-0.001435456,-0.06400309,0.016131532,-0.061973049,-5.89E-05,-4.44E-05,0.016608596,282.159281,-5.89E-05,-4.44E-05,0.016608596,51.08130596,1.305944658,-2170.292518,51.0812471,1.305900264,-2170.275909,-0.020674947,0.263937658,-0.001394549,-4.04E-05,-11.57027154,561.7881319,0.065723709,-11.59098689,562.0520696,0.06432916,518.654528,2115.887587,4.347067762,4.347067762,-0.034476954,1.34829792,359.9974036,0,0,-1331124.355,0.002471928,4.347067762,6.28613999,0.999474533,1.66092232,1.50698128,0.531821231,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995635,0.00295468,0.063771741,0.997964511,1.5040266,0.997960155,0.000188425,1,1,0.523,0.000601736,0.017677636,0.348,0.013957346,0.034893364,0.037670187,-1,0.03357047,360.023922,-360.023922,360,-0.02392153,-0.000417431,-0.000109021,0.000492715,-4.34706776,-1.94395583,-0.233190194,-0.295163243,0.002,1,0.16618,0.365896,-482.0691833,0.28899596,21.95189044,11.34636649,0.290079488,-0.488021,-0.000269924,-0.488021,-0.000269924,-0.00676992,1,0.16785,-0.167765,-852.7305792,-0.119342624,38.83040526,20.07032912,0.51294995,-0.475475,6.15E-05,-0.475475,6.15E-05,-0.00551321,1,0.16282,-0.136591,-835.4927552,-0.117494464,38.0454543,19.66461035,0.502915221,-0.476192,4.28E-05,-0.476192,4.28E-05,-0.00552121,51.0813,1.30594,-2170.29,-11.5703,561.788,0.0657237,-825,-1.5,1.29953,29.9155,-4.04E-05,45.00000049,-95.16383887,20925654.61
